date,time,long,lat,mag
1981-09-12,07:15:52,73.664,35.685,6.13
1981-11-08,18:01:04,114.985,37.371,5.63
1981-11-23,21:30:28,70.751,36.427,5.69
1981-12-12,04:52:39,125.8,23.996,6.37
1982-01-22,04:29:59,89.836,30.862,5.53
1982-01-23,14:10:41,121.703,23.967,6.02
1982-01-23,17:37:28,82.244,31.67,6.3
1982-03-07,12:24:02,72.664,38.102,5.62
1982-05-06,15:42:22,71.548,40.183,5.73
1982-06-15,23:24:30,100.001,31.838,5.63
1982-10-20,20:01:58,121.878,23.874,5.89
1982-11-20,07:58:47,70.476,34.556,5.74
1982-12-17,02:43:05,122.538,24.595,6.47
1983-02-13,01:40:12,75.238,40.032,6.23
1983-04-05,06:50:31,75.231,39.902,5.81
1983-04-26,15:26:41,122.617,24.698,5.81
1983-05-10,00:15:05,121.558,24.457,5.69
1983-06-21,14:48:07,122.418,24.138,6.21
1983-06-24,07:18:23,103.431,21.77,6.24
1983-06-24,09:06:48,122.431,24.228,6.59
1983-08-30,10:39:29,94.684,24.986,5.69
1983-09-07,23:12:00,122.386,24.065,5.56
1983-09-09,17:01:40,122.507,24.18,5.59
1983-09-12,15:42:09,71.039,36.498,6.11
1983-09-21,19:20:45,122.212,24.158,6.41
1983-09-23,12:29:25,122.207,24.046,5.97
1983-10-30,01:45:50,71.382,36.403,5.59
1983-11-05,19:48:25,89.935,33.801,5.57
1983-12-16,13:15:56,72.951,39.39,5.89
1983-12-30,23:52:41,70.682,36.396,7.4
1984-01-27,13:01:41,70.983,36.476,6.06
1984-02-01,14:22:08,70.502,34.593,6.06
1984-02-16,17:18:42,70.872,36.454,6.38
1984-03-22,22:14:21,71.137,36.654,5.76
1984-03-28,09:11:19,122.698,24.196,5.9
1984-04-23,22:30:00,99.213,21.999,5.91
1984-05-06,15:19:14,93.529,24.185,5.99
1984-05-21,15:37:52,121.567,32.594,5.59
1984-05-21,15:39:01,121.592,32.611,5.99
1984-07-01,10:12:21,70.883,36.415,5.56
1984-08-22,18:00:54,70.48,36.095,5.78
1984-10-26,20:22:19,71.352,39.202,6.12
1984-11-28,10:29:23,97.047,26.62,5.66
1984-12-29,01:07:01,122.028,24.809,5.58
1984-12-30,23:33:37,92.914,24.713,6.02
1985-02-18,19:41:04,123.292,23.522,5.61
1985-04-18,05:52:55,102.835,25.928,5.74
1985-04-21,13:21:28,87.333,35.531,5.58
1985-05-06,03:04:22,70.445,30.912,5.86
1985-05-20,15:11:40,87.296,35.513,5.77
1985-06-12,17:22:53,122.173,24.628,5.87
1985-07-29,07:54:46,70.911,36.12,7.38
1985-08-01,12:13:46,95.194,29.196,5.69
1985-08-02,07:46:52,70.837,36.143,6.32
1985-08-05,13:00:40,121.899,24.419,5.73
1985-08-23,12:42:01,75.333,39.367,6.95
1985-09-11,20:45:52,75.527,39.304,6.11
1985-11-26,10:05:05,125.161,24.209,5.72
1986-01-16,13:04:33,121.981,24.806,5.96
1986-02-27,06:23:12,122.32,24.095,5.78
1986-03-22,04:45:33,121.616,23.482,5.89
1986-03-22,10:31:08,122.94,24.825,5.58
1986-03-22,12:06:32,122.827,24.759,5.76
1986-04-26,14:15:08,71.044,36.501,5.88
1986-05-07,23:25:26,70.704,36.355,5.8
1986-05-11,01:24:28,125.301,26.728,6.53
1986-05-20,05:25:49,121.759,24.146,6.19
1986-05-20,05:37:31,121.7,24.078,5.61
1986-06-20,17:12:46,86.772,31.112,6.04
1986-07-06,19:24:25,80.228,34.424,5.94
1986-07-17,15:46:41,71.107,36.541,5.58
1986-07-25,23:41:11,125.997,26.528,6.11
1986-08-20,21:23:56,91.671,34.473,6.4
1986-08-26,09:43:02,101.582,37.725,5.95
1986-09-15,21:42:30,71.081,36.711,5.57
1986-11-14,21:20:08,121.802,24.043,7.35
1986-11-14,23:04:38,121.839,23.981,6.32
1986-11-15,07:24:08,121.752,23.943,5.76
1987-01-05,22:52:48,81.341,41.959,5.68
1987-01-06,05:07:50,121.818,24.052,5.67
1987-01-24,08:09:21,79.397,41.471,6.13
1987-02-25,19:56:35,91.25,38.147,5.78
1987-04-30,05:17:38,74.602,39.717,5.65
1987-05-05,15:40:49,70.668,36.448,6.18
1987-05-18,01:53:53,94.225,25.307,6.23
1987-08-09,21:15:00,83.785,29.535,5.56
1987-10-03,11:00:06,71.46,36.496,6.1
1988-02-06,14:50:47,91.579,24.703,5.82
1988-02-12,19:15:37,122.48,23.855,5.63
1988-04-07,03:05:09,121.701,23.965,5.62
1988-06-17,13:30:45,77.489,42.977,5.65
1988-07-20,23:15:36,121.737,24.015,5.88
1988-07-23,07:38:11,90.62,48.708,5.91
1988-08-06,00:36:27,95.16,25.049,7.24
1988-08-06,09:03:22,71.043,36.467,6.22
1988-08-20,23:09:11,86.627,26.712,6.85
1988-09-25,21:28:05,70.773,36.384,5.9
1988-10-16,12:09:27,121.708,21.826,6.02
1988-11-05,02:14:33,91.85,34.287,6.21
1988-11-06,13:03:22,99.732,22.887,6.98
1988-11-06,13:15:46,99.536,23.183,6.85
1988-11-25,22:29:40,91.855,34.258,5.55
1988-11-30,08:13:31,99.899,22.743,6.06
1989-03-01,03:25:07,97.84,21.673,5.75
1989-04-03,19:39:34,94.653,25.205,5.56
1989-04-15,20:34:10,99.306,29.967,6.42
1989-04-25,02:13:23,99.369,30.03,6.11
1989-05-03,05:53:02,99.483,30.112,6.17
1989-05-03,15:41:33,99.599,30.075,5.77
1989-05-07,00:38:19,99.595,23.522,5.62
1989-05-13,03:35:02,105.438,50.165,5.64
1989-06-12,00:04:12,89.773,21.936,5.78
1989-07-21,03:09:15,99.54,29.999,5.62
1989-07-24,03:27:49,71.08,36.046,5.94
1989-08-03,11:31:22,121.875,23.104,6.4
1989-08-21,23:12:43,122.519,24.091,6.24
1989-09-22,02:25:52,102.488,31.476,6.1
1989-10-18,17:01:36,113.994,40.002,5.62
1990-01-09,18:51:30,95.218,24.792,6.26
1990-01-14,03:03:20,92.049,37.859,5.97
1990-02-05,05:16:46,71.224,37.111,6.24
1990-03-05,20:47:03,73.043,36.845,6.13
1990-03-25,14:17:20,72.979,37.017,6.49
1990-04-17,01:59:30,74.92,39.368,5.99
1990-04-26,09:37:13,100.332,36.047,6.25
1990-04-26,09:37:47,100.271,36.158,6.44
1990-05-15,14:25:21,70.425,35.988,6
1990-05-17,13:21:08,74.368,38.523,5.72
1990-06-14,12:47:29,85.093,47.883,6.6
1990-07-04,02:24:42,124.566,25.429,5.6
1990-07-13,14:20:44,70.689,36.4,6.33
1990-07-16,19:14:54,121.854,24.237,5.69
1990-08-03,09:15:07,85.044,48.004,6.14
1990-09-11,14:09:03,120.889,22.759,5.76
1990-09-30,19:05:03,125.202,24.314,6.11
1990-10-20,08:07:29,103.71,37.12,5.72
1990-10-25,04:54:00,70.491,35.05,5.82
1990-11-12,12:28:53,78.082,43.004,6.28
1990-12-13,03:01:49,121.659,23.876,6.27
1990-12-13,19:50:20,121.689,23.736,6.31
1990-12-13,23:19:02,121.675,23.8,5.9
1990-12-13,23:28:07,121.792,23.929,6.08
1990-12-19,00:20:26,121.695,23.726,5.57
1990-12-25,14:21:55,121.642,23.789,5.86
1990-12-30,10:31:21,121.798,23.921,5.81
1991-01-05,14:57:14,95.822,23.598,6.94
1991-01-18,01:36:29,121.365,23.727,5.65
1991-01-31,23:03:35,70.478,35.911,6.83
1991-02-25,14:30:29,79.035,40.364,6.02
1991-03-26,03:58:25,121.786,21.834,6.26
1991-07-14,09:09:13,71.142,36.438,6.63
1991-10-19,21:23:16,78.823,30.753,6.77
1992-03-15,01:01:28,123.579,23.614,5.84
1992-03-27,00:05:21,94.63,20.867,5.57
1992-04-05,07:47:49,80.696,35.838,5.68
1992-04-15,01:32:11,94.883,24.264,5.68
1992-04-19,18:32:21,121.625,23.853,6.07
1992-04-23,14:18:37,98.996,22.47,6.07
1992-04-23,15:32:51,98.905,22.441,6.13
1992-05-10,04:04:33,72.922,37.162,5.78
1992-05-15,08:08:02,72.413,41.055,6.28
1992-05-20,12:20:34,71.331,33.341,6.04
1992-06-15,02:48:58,95.961,24.042,6.27
1992-07-30,08:24:48,90.235,29.629,6.11
1992-08-06,21:29:19,122.362,24.694,5.54
1992-08-19,02:04:38,73.571,42.049,7.2
1992-08-19,03:12:06,73.32,42.034,6.6
1992-08-19,03:20:29,73.237,42,6.55
1992-09-01,16:41:15,121.762,23.824,5.87
1992-09-28,14:06:05,122.673,24.092,6.09
1992-11-12,20:41:05,70.885,36.458,5.61
1992-11-23,23:11:08,72.615,38.566,5.6
1992-12-04,11:36:37,72.173,37.795,5.74
1992-12-06,03:44:30,72.184,37.743,5.63
1993-01-18,12:42:06,90.485,30.73,5.9
1993-01-23,08:59:27,121.764,24.198,5.69
1993-01-26,20:32:06,101.153,22.956,5.6
1993-03-20,14:52:00,87.433,28.965,6.2
1993-07-23,11:50:08,70.453,36.425,5.66
1993-08-07,00:00:38,125.7,26.629,6.39
1993-08-09,11:38:32,70.716,36.367,6.29
1993-08-09,12:42:50,70.793,36.385,6.98
1993-09-04,11:38:40,70.86,36.407,5.94
1993-09-18,05:02:28,71.584,36.458,6.09
1993-10-02,08:42:34,88.784,38.2,6.08
1993-11-30,20:37:15,75.531,39.322,5.57
1993-12-10,08:59:38,121.249,20.849,6.02
1994-01-03,05:52:29,100.184,36.09,5.69
1994-01-11,00:51:59,97.282,25.163,6.08
1994-02-15,21:09:41,100.095,36.14,5.84
1994-04-06,07:03:26,96.903,26.118,5.84
1994-04-13,04:00:50,123.688,22.797,5.78
1994-05-23,05:36:04,122.563,24.193,6.12
1994-05-23,06:24:56,122.487,24.068,5.56
1994-05-23,15:17:00,122.551,24.129,5.88
1994-05-24,04:00:44,122.455,24.006,6.49
1994-05-24,05:48:13,122.551,23.933,5.77
1994-06-05,01:09:32,121.859,24.511,6.33
1994-06-29,18:22:35,93.655,32.52,5.87
1994-06-30,09:23:23,71.194,36.334,6.27
1994-08-03,15:00:00,93.97,21.536,5.71
1994-08-08,21:08:33,95.162,24.704,6.11
1994-09-16,06:20:20,118.768,22.505,6.67
1994-10-05,01:13:26,121.596,23.245,5.78
1994-10-25,00:54:36,71.037,36.323,5.87
1994-10-28,23:51:14,122.265,24.659,5.62
1994-11-21,08:16:36,96.581,25.592,5.92
1995-02-23,05:19:03,121.754,24.245,6.2
1995-04-03,11:54:45,122.332,24.059,5.65
1995-05-06,01:59:09,95.282,24.959,6.4
1995-05-16,03:35:04,70.9,36.4,5.8
1995-05-27,18:11:14,121.466,23.03,5.68
1995-06-25,06:59:06,121.756,24.654,5.95
1995-07-09,20:31:33,99.114,21.971,5.86
1995-07-11,21:46:41,99.172,21.946,6.79
1995-07-21,22:44:06,103.336,36.417,5.56
1995-08-17,23:14:20,71.106,36.427,5.61
1995-10-08,08:55:47,72.11,41.004,5.7
1995-10-18,09:30:39,70.372,36.474,6.17
1995-10-23,22:46:53,102.371,25.938,6.17
1995-12-18,04:57:04,97.372,34.566,5.67
1996-02-03,11:14:22,100.304,27.232,6.6
1996-03-05,14:52:30,122.247,24.061,6.31
1996-03-05,17:32:11,122.244,24.033,5.85
1996-03-12,18:43:44,88.185,48.588,5.55
1996-03-19,15:00:27,76.608,39.994,6.31
1996-03-29,03:28:58,122.268,24.071,5.75
1996-05-03,03:32:47,109.66,40.733,5.96
1996-07-03,06:44:43,88.23,29.985,5.64
1996-08-10,06:23:10,122.664,24.051,5.63
1996-09-05,23:42:08,121.46,21.987,6.79
1996-09-14,08:01:04,70.67,36.046,5.84
1996-09-24,00:27:59,123.335,24.904,5.62
1996-11-09,13:56:09,123.285,31.697,5.56
1996-11-19,10:44:48,78.178,35.318,6.86
1996-11-20,18:09:19,96.654,39.575,5.75
1997-01-09,13:43:32,74.183,40.996,5.78
1997-01-21,01:47:16,76.914,39.359,6.02
1997-01-21,01:48:30,76.995,39.53,5.87
1997-03-01,06:04:16,76.807,39.467,5.62
1997-04-05,23:46:19,76.847,39.516,5.87
1997-04-06,04:36:34,76.993,39.439,5.95
1997-04-11,05:34:44,76.965,39.503,6.15
1997-04-15,18:19:10,76.938,39.657,5.82
1997-05-08,02:53:15,92.28,24.976,5.9
1997-05-13,14:13:47,71.011,36.457,6.41
1997-05-21,22:51:31,80.14,23.095,5.78
1997-08-13,04:45:06,125.893,25.204,6.12
1997-11-08,10:02:53,87.396,35.109,7.51
1997-11-21,11:23:07,92.7,22.342,6.07
1997-12-17,05:51:30,70.775,36.407,6.27
1997-12-30,13:43:18,96.522,25.326,5.75
1998-01-10,03:50:40,114.555,41.103,5.71
1998-02-20,12:18:08,71.071,36.479,6.34
1998-03-19,13:51:34,76.633,40.024,5.62
1998-05-03,23:30:22,125.473,22.491,7.45
1998-05-28,21:11:44,78.777,37.47,5.6
1998-07-17,04:51:18,120.713,23.503,5.7
1998-07-20,01:05:57,88.262,30.039,5.73
1998-07-24,18:44:03,121.993,21.409,6.1
1998-08-02,04:40:42,77.016,39.557,5.62
1998-08-25,07:41:41,88.232,30.148,5.83
1998-08-27,09:03:36,77.29,39.482,6.33
1998-09-03,18:15:55,86.916,27.71,6.15
1998-11-19,11:38:14,100.949,27.235,5.56
1998-11-19,15:39:20,125.821,22.76,6.28
1998-12-11,20:16:25,70.999,36.515,5.6
1999-02-22,13:49:02,122.622,24.105,5.88
1999-03-28,19:05:11,79.38,30.378,6.53
1999-06-29,23:18:06,71.36,36.614,5.63
1999-09-20,17:47:19,120.813,23.834,7.63
1999-09-20,17:47:32,120.966,23.602,6.29
1999-09-20,17:57:17,121.093,23.811,6.32
1999-09-20,18:03:45,120.98,23.734,6.41
1999-09-20,18:11:54,121.098,23.804,6.41
1999-09-20,21:46:41,120.885,23.54,6.4
1999-09-22,00:14:40,121.114,23.781,6.41
1999-09-22,00:49:43,121.096,23.75,5.81
1999-09-25,23:52:51,121.07,23.828,6.46
1999-10-22,02:18:58,120.453,23.525,5.83
1999-11-01,17:53:02,121.641,23.453,6.28
1999-11-08,16:45:43,71.244,36.503,6.48
2000-01-02,10:23:58,92.636,27.57,5.29
2000-01-05,09:45:17,92.669,32.205,5.43
2000-01-11,23:43:59,122.968,40.587,5.07
2000-01-14,22:09:07,101.176,25.646,5.46
2000-01-14,23:37:07,101.184,25.572,5.89
2000-01-19,07:09:35,70.461,36.412,5.93
2000-01-25,16:43:22,92.655,27.656,5.44
2000-01-26,20:55:18,103.735,24.165,5.15
2000-01-26,21:37:57,95.564,30.962,5.15
2000-01-28,16:39:25,124.633,26.098,5.99
2000-01-31,07:25:58,88.656,38.188,5.4
2000-02-12,00:04:22,91.048,34.044,5.11
2000-04-15,09:32:32,95.484,32.83,5.21
2000-05-01,18:41:42,72.976,38.088,5.59
2000-05-12,23:10:29,70.78,35.903,6.26
2000-06-06,10:59:11,103.887,37.073,5.54
2000-06-07,21:46:54,97.176,26.836,6.32
2000-06-08,12:21:10,97.104,26.607,5.11
2000-06-10,18:23:30,121.151,23.855,6.43
2000-06-17,16:34:11,78.44,31.964,5.18
2000-06-19,22:41:47,77.441,35.241,5.37
2000-07-10,04:25:15,92.237,32.771,5.35
2000-07-17,05:26:09,73.041,34.94,5.13
2000-07-17,22:53:47,71.008,36.203,6.29
2000-07-28,20:28:10,120.927,23.42,5.63
2000-08-08,01:15:09,76.9,42.163,4.98
2000-08-15,21:05:07,77.702,40.126,5.19
2000-08-21,13:25:42,102.344,25.758,5.18
2000-09-10,08:54:46,121.631,24.039,5.78
2000-09-12,00:28:00,99.525,35.415,6.1
2000-09-12,01:55:07,99.469,35.327,5.48
2000-09-13,15:11:18,95.107,34.124,5.01
2000-09-20,19:21:17,99.539,35.403,5.04
2000-10-03,03:07:30,84.855,41.918,5.35
2000-10-06,12:05:41,97.643,24.299,5.42
2000-10-11,09:42:11,94.749,23.787,5.53
2000-10-19,01:49:39,73.535,31.59,5.16
2000-10-28,20:03:17,92.288,32.706,5.28
2000-10-30,23:23:10,92.197,32.745,5.31
2000-10-31,01:20:28,92.256,32.788,5.19
2000-10-31,05:21:03,92.266,32.784,5.19
2000-11-08,18:36:23,124.249,23.305,5.61
2000-11-13,08:56:51,92.894,21.783,5.43
2000-11-26,02:01:50,90.52,35.894,5.35
2000-11-29,11:00:34,121.725,23.877,5.51
2000-12-10,12:55:20,81.334,44.203,5.35
2000-12-13,04:44:24,86.196,47.928,5.15
2001-01-26,03:16:42,70.326,23.388,7.63
2001-01-26,04:48:17,70.418,23.361,5.26
2001-01-26,05:59:10,70.364,23.4,5.14
2001-01-26,09:08:25,70.478,23.365,5.12
2001-01-26,15:11:01,70.357,23.334,5.09
2001-01-27,10:51:31,77.687,35.764,5.18
2001-01-28,01:02:13,70.524,23.426,5.75
2001-01-28,11:10:45,70.406,23.306,5.35
2001-01-31,09:42:24,70.61,23.404,5.18
2001-02-03,03:04:34,70.52,23.617,5.45
2001-02-08,05:41:42,125.292,24.261,5.78
2001-02-23,00:09:22,101.106,29.457,5.59
2001-02-25,02:22:00,70.922,36.434,6.09
2001-03-01,03:12:19,94.015,46.128,5.1
2001-03-03,22:56:00,93.639,23.877,5.17
2001-03-05,15:50:07,86.874,34.332,5.9
2001-03-16,04:38:19,94.821,30.322,5.21
2001-03-23,23:23:04,84.459,42.974,5.22
2001-04-12,10:47:03,99.105,24.818,5.61
2001-04-28,10:37:55,87.171,28.862,5.5
2001-05-23,21:10:42,100.898,27.592,5.44
2001-06-13,13:17:56,122.435,24.522,5.53
2001-06-14,02:35:27,121.977,24.51,5.87
2001-07-09,23:51:35,101.461,24.751,5.14
2001-07-10,21:41:09,97.987,39.078,5.26
2001-07-16,16:07:19,73.131,32.891,5.06
2001-07-16,16:12:45,84.878,28.013,5.28
2001-07-25,16:02:53,95.611,33.108,5.51
2001-08-17,22:25:47,126.3,25.782,5.89
2001-09-02,16:58:01,72.006,38.845,5.47
2001-09-16,11:12:57,74.484,39.633,5.21
2001-10-19,07:04:35,93.633,21.117,5.29
2001-10-27,05:35:42,100.664,26.264,5.55
2001-11-06,14:09:25,91.904,27.332,5.38
2001-11-06,16:09:19,79.74,34.113,5.13
2001-11-14,09:26:12,90.549,35.964,7.79
2001-11-14,09:45:17,93.314,35.684,5.7
2001-11-14,10:58:13,93.872,35.649,5.58
2001-11-14,11:40:25,94.058,35.608,5.31
2001-11-14,16:06:50,94.495,35.412,5.05
2001-11-14,21:23:34,93.847,35.567,5.21
2001-11-14,23:05:29,94.497,35.568,5.42
2001-11-18,21:59:54,93.729,35.737,5.56
2001-11-18,22:02:27,93.781,35.712,5.5
2001-11-19,17:45:25,93.701,35.744,5.34
2001-11-23,20:43:04,71.534,36.414,6.04
2001-11-25,14:31:58,125.37,23.051,5.56
2001-11-27,07:31:52,81.704,29.556,5.5
2001-11-27,08:53:53,81.72,29.474,5.41
2001-11-27,17:56:55,81.738,29.431,5.32
2001-11-30,10:43:15,91.125,36.042,5.2
2001-12-01,12:25:21,93.947,35.62,5.08
2001-12-02,22:41:14,88.281,27.264,5.29
2001-12-08,04:12:49,92.913,35.737,5.23
2001-12-18,04:02:59,122.78,23.934,6.82
2002-01-03,07:05:28,70.679,35.985,6.05
2002-01-27,22:33:42,75.935,33.122,5.23
2002-02-07,18:43:50,92.186,37.946,5.23
2002-02-12,03:27:26,121.674,23.812,5.66
2002-03-03,12:08:09,70.593,36.369,7.34
2002-03-26,03:45:48,124.063,23.318,6.42
2002-03-31,06:52:52,122.112,24.343,7.1
2002-04-14,02:04:22,73.401,38.478,5.49
2002-04-21,19:34:39,114.628,37.357,5.08
2002-04-25,01:45:56,72.497,37.258,5.28
2002-05-15,03:46:08,121.921,24.631,6.13
2002-05-22,09:12:47,95.35,36.989,5.15
2002-05-28,16:45:17,122.307,23.989,6.06
2002-05-30,18:14:19,73.589,39.398,5.15
2002-06-04,14:36:04,81.419,30.487,5.59
2002-06-29,06:54:43,94.35,34.019,5.59
2002-07-11,07:36:25,122.28,23.995,5.82
2002-08-08,11:42:09,99.873,30.827,5.26
2002-08-22,00:30:25,78.614,40.615,5.16
2002-08-28,17:05:35,121.545,22.151,5.54
2002-08-31,12:40:34,88.06,29.917,5.23
2002-09-05,11:03:05,71.972,39.741,5.43
2002-09-27,17:14:38,93.453,33.303,5.09
2002-10-07,03:01:48,87.145,43.418,5.13
2002-10-16,01:31:16,93.439,21.158,5.1
2002-10-19,07:24:34,92.916,35.699,5.08
2002-10-24,04:35:16,123.876,25.262,5.53
2002-10-26,20:28:46,95.957,35.084,5.35
2002-11-01,02:29:03,72.253,40.008,4.99
2002-11-01,14:02:49,93.955,46.029,5.28
2002-11-01,22:09:29,74.695,35.421,5.32
2002-11-02,01:27:26,74.587,35.61,5.39
2002-11-03,07:33:38,74.723,35.391,5.28
2002-11-04,22:30:37,74.646,35.465,5.16
2002-11-20,21:32:29,74.639,35.341,6.31
2002-11-20,21:43:59,74.743,35.393,5.22
2002-11-24,13:32:47,74.763,35.266,5.18
2002-11-30,02:52:05,94.989,28.647,5.4
2002-12-14,13:27:30,97.427,39.726,5.52
2002-12-19,22:21:35,74.615,35.236,5.25
2002-12-25,12:57:08,75.166,39.563,5.64
2003-01-04,11:07:22,76.923,39.571,5.22
2003-01-16,11:36:50,88.072,29.895,5.29
2003-02-11,10:36:20,93.751,32.504,5.07
2003-02-13,17:32:04,85.848,43.916,5.19
2003-02-13,17:34:24,85.815,43.807,5.3
2003-02-24,02:03:44,77.137,39.425,6.32
2003-02-24,21:18:43,77.112,39.413,5.17
2003-02-25,03:52:43,77.316,39.347,5.32
2003-03-12,04:47:53,77.33,39.377,5.69
2003-03-15,22:59:27,77.329,39.508,5.03
2003-03-25,18:51:28,89.393,27.235,5.43
2003-03-29,11:46:49,70.517,35.932,5.82
2003-03-30,23:15:48,77.221,39.44,5.25
2003-04-17,00:48:39,96.555,37.538,6.35
2003-04-17,17:11:53,96.401,37.507,5.17
2003-05-03,06:13:01,96.561,37.451,5.19
2003-05-04,15:44:38,77.117,39.327,5.78
2003-05-05,06:34:45,72.395,40.932,5.12
2003-05-07,02:58:00,89.527,48.56,5.14
2003-05-20,18:34:36,93.039,32.658,5.13
2003-05-22,18:11:54,72.732,42.987,5.5
2003-05-24,11:27:59,92.253,32.599,5.05
2003-05-24,19:32:34,92.234,32.564,5.04
2003-05-27,04:23:28,79.299,30.504,5.24
2003-05-29,14:18:52,80.633,35.822,5.01
2003-06-04,16:28:40,77.599,39.355,5.18
2003-06-09,01:52:50,122.083,24.447,5.81
2003-06-10,08:40:31,121.665,23.578,5.95
2003-06-16,18:33:40,121.65,23.554,5.47
2003-07-03,06:05:21,93.774,35.724,5.22
2003-07-07,06:55:44,89.475,34.591,5.78
2003-07-13,14:36:20,70.656,38.878,5.15
2003-07-21,15:16:34,101.258,25.955,5.9
2003-07-26,23:18:19,92.238,22.867,5.64
2003-07-27,12:07:32,92.291,22.836,5.43
2003-08-08,09:59:25,96.827,26.774,5.19
2003-08-16,10:58:44,119.624,43.766,5.39
2003-08-18,09:03:03,95.564,29.591,5.52
2003-09-01,23:16:36,75.203,38.548,5.7
2003-09-20,13:59:47,73.388,35.972,5.16
2003-09-26,23:35:34,77.083,40.189,5.35
2003-09-27,11:33:26,87.787,49.987,7.25
2003-09-27,11:58:08,87.998,49.976,5.43
2003-09-27,13:03:08,88.105,49.995,5.15
2003-09-27,13:16:45,87.867,50.072,5.7
2003-09-27,13:38:38,87.705,49.898,5.23
2003-09-27,15:31:23,87.84,50.063,5.26
2003-09-27,15:49:06,88.117,49.915,5.17
2003-09-27,18:52:49,87.788,50.088,6.38
2003-09-27,20:30:25,87.812,50.06,5.6
2003-09-28,19:43:34,88.065,50.003,5.14
2003-09-29,09:27:04,87.533,49.989,5.14
2003-09-29,15:27:02,87.806,50.006,5.32
2003-09-30,08:27:07,88.027,49.966,5.15
2003-10-01,01:03:27,87.725,50.228,6.64
2003-10-01,03:58:46,87.755,50.007,5.22
2003-10-01,05:44:05,87.669,50.174,5.19
2003-10-09,16:06:05,87.892,50.099,5.02
2003-10-10,03:29:16,98.175,39.514,5.28
2003-10-11,01:36:09,84.645,43.095,5.26
2003-10-13,05:26:39,87.522,50.313,5.13
2003-10-16,12:28:08,101.231,25.886,5.58
2003-10-17,05:30:22,87.599,50.163,5.13
2003-10-23,00:25:46,88.226,49.93,5.06
2003-10-25,12:41:37,101.034,38.399,5.77
2003-10-25,12:48:00,101.03,38.396,5.8
2003-10-25,13:25:25,101.052,38.438,5.23
2003-11-08,05:58:59,93.602,23.576,5.14
2003-11-11,22:42:32,87.908,50.151,5.09
2003-11-13,02:35:12,103.917,34.725,5.1
2003-11-14,18:49:44,103.764,27.381,5.57
2003-11-17,01:35:49,87.598,50.209,5.19
2003-12-01,01:38:34,80.568,42.88,5.96
2003-12-01,02:06:48,80.569,42.968,5.19
2003-12-01,10:28:56,80.524,42.937,5.37
2003-12-10,04:38:15,121.447,23.048,6.81
2003-12-12,13:39:50,94.467,37.659,5.29
2003-12-23,23:15:28,125.949,26.349,5.66
2004-01-04,23:20:59,70.713,34.029,5.18
2004-01-24,16:40:32,87.219,50.193,5.22
2004-02-14,10:30:22,73.257,34.782,5.41
2004-02-14,11:56:59,73.236,34.781,5.31
2004-02-24,20:21:51,96.623,37.53,5.04
2004-03-06,11:54:40,91.898,33.289,5.02
2004-03-07,13:29:45,91.293,31.601,5.56
2004-03-12,22:45:18,70.761,36.381,5.64
2004-03-16,21:23:18,96.567,37.553,5.08
2004-03-24,01:53:48,118.306,45.391,5.35
2004-03-27,18:45:26,89.203,33.887,5.51
2004-03-27,18:47:12,89.149,34.024,5.23
2004-03-27,18:47:29,89.231,33.932,5.97
2004-03-27,20:05:53,89.225,33.947,5
